ID,ASK1_IC50_nM
TEST_000,1.409991905378416
TEST_001,1.34935142611704
TEST_002,1.278335963576268
TEST_003,1.2286166204652587
TEST_004,0.9932952491215514
TEST_005,1.1141126579194267
TEST_006,0.6585005688155355
TEST_007,0.5319456747817805
TEST_008,3.556046619363153
TEST_009,1.5270918156240627
TEST_010,1.63852783960625
TEST_011,0.6634741225553458
TEST_012,0.29422405760611947
TEST_013,1.1316134097038881
TEST_014,1.3581212282515327
TEST_015,0.663172376730289
TEST_016,0.5750504153824031
TEST_017,2.039575465500769
TEST_018,1.147057063883235
TEST_019,1.422096551441982
TEST_020,3.538581967594143
TEST_021,0.7804997389900611
TEST_022,1.6704451490966548
TEST_023,0.922186533065994
TEST_024,3.4109975477689214
TEST_025,1.4514892230112197
TEST_026,1.551464035475655
TEST_027,1.263887981585116
TEST_028,1.8064217371973872
TEST_029,1.5285517729355045
TEST_030,1.4240608271647124
TEST_031,1.3146800749159893
TEST_032,1.3117093374267013
TEST_033,0.9659058737348157
TEST_034,0.9546142593367557
TEST_035,0.4190671379150198
TEST_036,1.5433917358400528
TEST_037,2.0781058003503228
TEST_038,3.3569563454725717
TEST_039,1.4377450217452
TEST_040,1.0521840928814028
TEST_041,4.1352519244084975
TEST_042,3.496805693724017
TEST_043,1.0164487994414657
TEST_044,1.4226937580101637
TEST_045,1.129391484018612
TEST_046,0.7869142119301494
TEST_047,0.5730063339883334
TEST_048,1.6443104480251636
TEST_049,1.1618429112891988
TEST_050,1.7791151954657938
TEST_051,1.5475117273989043
TEST_052,1.553806643493785
TEST_053,1.4968071021623923
TEST_054,1.4198049605378298
TEST_055,1.1187732956510998
TEST_056,0.5886042590455907
TEST_057,0.5589686999008339
TEST_058,1.65780487796546
TEST_059,2.1923825941561788
TEST_060,1.1673269669618804
TEST_061,1.324965464327579
TEST_062,1.211914276086937
TEST_063,0.7743381433729383
TEST_064,1.1068676345578257
TEST_065,0.7944575483877788
TEST_066,0.8110817888253788
TEST_067,0.5278148290299
TEST_068,1.0935698836325505
TEST_069,0.9771910699423674
TEST_070,0.761383805740772
TEST_071,1.2730962926608698
TEST_072,1.113864216834907
TEST_073,1.0614403781620159
TEST_074,0.29351015711144146
TEST_075,0.33739336080997995
TEST_076,0.20842587987187808
TEST_077,1.5171566489302493
TEST_078,1.7372919194343464
TEST_079,1.9383495097588512
TEST_080,1.6266905645063956
TEST_081,0.22751932222936105
TEST_082,0.7198103053882753
TEST_083,0.8587147228485159
TEST_084,0.8628276874359733
TEST_085,0.6905681651292263
TEST_086,1.8798266635449048
TEST_087,1.1016701197378955
TEST_088,0.5378465317084208
TEST_089,0.9795650384928949
TEST_090,0.3019229090059491
TEST_091,2.0219770100844516
TEST_092,1.2193296714290351
TEST_093,0.4373502952994811
TEST_094,1.225169864482182
TEST_095,0.8020502589548014
TEST_096,2.2242338702887525
TEST_097,0.6796311706408553
TEST_098,2.2383018352616144
TEST_099,1.5306025276346866
TEST_100,0.3324215983641695
TEST_101,1.029070850867575
TEST_102,1.5900420071851549
TEST_103,0.5050672840975149
TEST_104,1.563845089597599
TEST_105,0.5197262800501578
TEST_106,2.5515460602222513
TEST_107,9.11087502502805
TEST_108,1.4962617069855584
TEST_109,1.5508912554993375
TEST_110,1.1105291211265897
TEST_111,0.8059989912664159
TEST_112,0.5371747196473665
TEST_113,1.0993050194226195
TEST_114,1.5456208268437157
TEST_115,2.6384581154877753
TEST_116,0.609161073436147
TEST_117,0.7295221560896402
TEST_118,0.47206517898672923
TEST_119,0.7344276624744203
TEST_120,2.4417667512952286
TEST_121,1.9907159538327233
TEST_122,1.533936785534069
TEST_123,0.9209191782311182
TEST_124,1.1914387352044347
TEST_125,1.4901723799332363
TEST_126,0.6485964908187623
